"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","donk_frequency","ev_check","ev_donk","mixed_ev"
"Ks 4h 2d","120","BB_FIRST","BB","8cJc","174.476","1","0","2.47334","-0.600721","2.47334"
"Ks 4h 2d","120","BB_FIRST","BB","8cQc","158.789","1","0","2.55575","0.048054","2.55575"
"Ks 4h 2d","120","BB_FIRST","BB","8cKc","177.166","0.998706","0.001294","41.5408","41.3743","41.540584548999995"
"Ks 4h 2d","120","BB_FIRST","BB","8cAc","141.831","1","0","3.75593","1.96909","3.75593"
"Ks 4h 2d","120","BB_FIRST","BB","8d8h","186.576","0.96782","0.03218","11.6116","11.5179","11.608584734"
"Ks 4h 2d","120","BB_FIRST","BB","8d8s","187.4","0.99697","0.00303","11.5216","11.4494","11.521381234"
"Ks 4h 2d","120","BB_FIRST","BB","8d9d","181.137","1","0","3.94248","2.63808","3.94248"
"Ks 4h 2d","120","BB_FIRST","BB","8dTd","165.395","1","0","3.90082","2.07921","3.90082"
"Ks 4h 2d","120","BB_FIRST","BB","8dJd","174.476","1","0","3.87865","2.36659","3.87865"
"Ks 4h 2d","120","BB_FIRST","BB","8dQd","158.789","1","0","3.99886","2.82929","3.99886"
"Ks 4h 2d","120","BB_FIRST","BB","8dKd","177.166","0.996826","0.003174","46.5736","46.4905","46.5733362406"
"Ks 4h 2d","120","BB_FIRST","BB","8dAd","142.44","0.797718","0.202282","6.14393","5.86253","6.0870078452000005"
"Ks 4h 2d","120","BB_FIRST","BB","8h8s","187.4","0.986941","0.013059","11.4795","11.3994","11.4784539741"
"Ks 4h 2d","120","BB_FIRST","BB","8h9h","181.137","1","0","3.92841","2.63595","3.92841"
"Ks 4h 2d","120","BB_FIRST","BB","8hTh","165.395","1","0","3.87433","2.03888","3.87433"
"Ks 4h 2d","120","BB_FIRST","BB","8hJh","174.476","1","0","3.858","2.31556","3.858"
"Ks 4h 2d","120","BB_FIRST","BB","8hQh","158.789","0.999999","1E-06","3.97665","2.79504","3.97664881839"
"Ks 4h 2d","120","BB_FIRST","BB","8hKh","177.166","0.998809","0.001191","46.6426","46.4505","46.642371208899995"
"Ks 4h 2d","120","BB_FIRST","BB","8hAh","142.613","0.788245","0.211755","6.15526","5.72936","6.0650735455"
"Ks 4h 2d","120","BB_FIRST","BB","8s9s","182.859","1","0","3.98523","2.40273","3.98523"
"Ks 4h 2d","120","BB_FIRST","BB","8sTs","166.736","1","0","3.98653","1.86793","3.98653"
"Ks 4h 2d","120","BB_FIRST","BB","8sJs","175.286","1","0","3.98477","2.49795","3.98477"
"Ks 4h 2d","120","BB_FIRST","BB","8sQs","159.529","0.999984","1.6E-05","4.13207","3.04594","4.13205262192"
"Ks 4h 2d","120","BB_FIRST","BB","8sAs","142.529","0.865607","0.134393","6.16184","5.68901","6.09829495781"
"Ks 4h 2d","120","BB_FIRST","BB","9c9d","184.486","0.998794","0.001206","13.7331","13.6136","13.732955883"
"Ks 4h 2d","120","BB_FIRST","BB","9c9h","184.486","0.999022","0.000978","13.7098","13.5881","13.709680977399998"
"Ks 4h 2d","120","BB_FIRST","BB","9c9s","185.418","0.999664","0.000336","13.4732","13.3105","13.4731453328"
"Ks 4h 2d","120","BB_FIRST","BB","9cTc","151.983","1","0","2.93735","-0.122896","2.93735"
"Ks 4h 2d","120","BB_FIRST","BB","9cTd","7.3185","1","0","2.96814","-0.18787","2.96814"
"Ks 4h 2d","120","BB_FIRST","BB","9cTh","7.3185","1","0","2.96981","-0.223961","2.96981"
"Ks 4h 2d","120","BB_FIRST","BB","9cTs","7.34456","1","0","2.96936","-0.371374","2.96936"
"Ks 4h 2d","120","BB_FIRST","BB","9cJc","161.156","1","0","2.8398","0.517006","2.8398"
"Ks 4h 2d","120","BB_FIRST","BB","9cQc","140.078","1","0","2.95449","1.49106","2.95449"
"Ks 4h 2d","120","BB_FIRST","BB","9cKc","173.16","0.983066","0.016934","42.053","41.9297","42.0509120378"
"Ks 4h 2d","120","BB_FIRST","BB","9cAc","174.718","1","0","3.9118","2.30986","3.9118"
"Ks 4h 2d","120","BB_FIRST","BB","9d9h","184.486","0.986719","0.013281","14.1242","14.0389","14.1230671307"
"Ks 4h 2d","120","BB_FIRST","BB","9d9s","185.418","0.968717","0.031283","13.881","13.797","13.878372228"
"Ks 4h 2d","120","BB_FIRST","BB","9dTc","7.3185","1","0","2.96255","-0.143377","2.96255"
"Ks 4h 2d","120","BB_FIRST","BB","9dTd","151.983","0.99993","7E-05","4.46549","3.79268","4.4654429033"
"Ks 4h 2d","120","BB_FIRST","BB","9dTh","7.3185","1","0","2.98346","0.04455","2.98346"
"Ks 4h 2d","120","BB_FIRST","BB","9dTs","7.34456","1","0","2.9851","-0.066404","2.9851"
"Ks 4h 2d","120","BB_FIRST","BB","9dJd","161.156","0.999949","5.1E-05","4.39355","3.97538","4.3935286733300005"
"Ks 4h 2d","120","BB_FIRST","BB","9dQd","140.078","0.997012","0.002988","4.50264","4.32824","4.5021188928"
"Ks 4h 2d","120","BB_FIRST","BB","9dKd","173.16","0.999339","0.000661","47.022","46.9192","47.0219320492"
"Ks 4h 2d","120","BB_FIRST","BB","9dAd","175.476","0.875354","0.124646","6.33498","6.00122","6.29337815104"
"Ks 4h 2d","120","BB_FIRST","BB","9h9s","185.418","0.955714","0.044286","13.8594","13.7736","13.8556002612"
"Ks 4h 2d","120","BB_FIRST","BB","9hTc","7.3185","1","0","2.96347","-0.150703","2.96347"
"Ks 4h 2d","120","BB_FIRST","BB","9hTd","7.3185","1","0","2.98332","0.069242","2.98332"
"Ks 4h 2d","120","BB_FIRST","BB","9hTh","151.983","0.999931","6.9E-05","4.44282","3.7785","4.44277416192"
"Ks 4h 2d","120","BB_FIRST","BB","9hTs","7.34456","1","0","2.98624","-0.078175","2.98624"
"Ks 4h 2d","120","BB_FIRST","BB","9hJh","161.156","0.999915","8.5E-05","4.3724","3.95675","4.37236466975"
"Ks 4h 2d","120","BB_FIRST","BB","9hQh","140.078","0.995695","0.004305","4.47804","4.26673","4.47713031045"
"Ks 4h 2d","120","BB_FIRST","BB","9hKh","173.16","0.999054","0.000946","47.0811","46.8902","47.0809194086"
"Ks 4h 2d","120","BB_FIRST","BB","9hAh","175.692","0.801613","0.198387","6.38634","5.90726","6.2912967560399995"
"Ks 4h 2d","120","BB_FIRST","BB","9sTc","7.3565","1","0","2.8966","-0.43973","2.8966"
"Ks 4h 2d","120","BB_FIRST","BB","9sTd","7.3565","1","0","2.9208","-0.151161","2.9208"
"Ks 4h 2d","120","BB_FIRST","BB","9sTh","7.3565","1","0","2.92254","-0.182608","2.92254"
"Ks 4h 2d","120","BB_FIRST","BB","9sTs","153.308","0.999934","6.6E-05","4.59728","3.54173","4.5972103337"
"Ks 4h 2d","120","BB_FIRST","BB","9sJs","162.002","0.999304","0.000696","4.53575","4.03168","4.5353991672800005"
"Ks 4h 2d","120","BB_FIRST","BB","9sQs","140.814","0.988327","0.011673","4.66622","4.32524","4.66223974046"
"Ks 4h 2d","120","BB_FIRST","BB","9sAs","175.692","0.763851","0.236149","6.36504","5.84922","6.2432296228199995"
"Ks 4h 2d","120","BB_FIRST","BB","TcTd","151.012","0.999643","0.000357","16.9863","16.7817","16.986226957799996"
"Ks 4h 2d","120","BB_FIRST","BB","TcTh","151.012","0.999522","0.000478","16.9704","16.7567","16.9702978514"
"Ks 4h 2d","120","BB_FIRST","BB","TcTs","151.559","0.999917","8.3E-05","16.7224","16.4459","16.722377050499997"
"Ks 4h 2d","120","BB_FIRST","BB","TcJc","134.131","1","0","3.27419","2.19521","3.27419"
"Ks 4h 2d","120","BB_FIRST","BB","TcJd","59.4598","1","0","3.29985","1.35857","3.29985"
"Ks 4h 2d","120","BB_FIRST","BB","TcJh","59.4598","1","0","3.29815","1.31597","3.29815"
"Ks 4h 2d","120","BB_FIRST","BB","TcJs","59.4598","1","0","3.29878","1.41135","3.29878"
"Ks 4h 2d","120","BB_FIRST","BB","TcQc","94.4728","1","0","3.4777","2.54788","3.4777"
"Ks 4h 2d","120","BB_FIRST","BB","TcQd","62.9088","1","0","3.52114","1.34001","3.52114"
"Ks 4h 2d","120","BB_FIRST","BB","TcQh","62.9088","1","0","3.52082","1.3101","3.52082"
"Ks 4h 2d","120","BB_FIRST","BB","TcQs","62.9088","1","0","3.54486","1.48335","3.54486"
"Ks 4h 2d","120","BB_FIRST","BB","TcKc","116.741","0.964444","0.035556","43.3772","43.3213","43.3752124196"
"Ks 4h 2d","120","BB_FIRST","BB","TcKd","30.7962","0.999937","6.2E-05","44.1417","43.8981","44.1416407551"
"Ks 4h 2d","120","BB_FIRST","BB","TcKh","30.7962","0.999967","3.3E-05","44.1094","43.7641","44.1093886051"
"Ks 4h 2d","120","BB_FIRST","BB","TcAc","101.516","1","0","4.40269","3.23107","4.40269"
"Ks 4h 2d","120","BB_FIRST","BB","TcAd","165.609","1","0","4.51708","3.34327","4.51708"
"Ks 4h 2d","120","BB_FIRST","BB","TcAh","165.818","1","0","4.52864","3.22865","4.52864"
"Ks 4h 2d","120","BB_FIRST","BB","TcAs","164.876","1","0","4.55856","3.2628","4.55856"
"Ks 4h 2d","120","BB_FIRST","BB","TdTh","151.012","0.983765","0.016235","17.3291","17.2618","17.3280073845"
"Ks 4h 2d","120","BB_FIRST","BB","TdTs","151.559","0.973059","0.026941","17.0503","16.9658","17.0480234855"
"Ks 4h 2d","120","BB_FIRST","BB","TdJc","59.4598","1","0","3.3127","1.90397","3.3127"
"Ks 4h 2d","120","BB_FIRST","BB","TdJd","134.131","0.977055","0.022945","5.06161","4.92131","5.0583908165"
"Ks 4h 2d","120","BB_FIRST","BB","TdJh","59.4598","1","0","3.34637","1.39706","3.34637"
"Ks 4h 2d","120","BB_FIRST","BB","TdJs","59.4598","1","0","3.34915","1.52725","3.34915"
"Ks 4h 2d","120","BB_FIRST","BB","TdQc","62.9088","1","0","3.5161","2.2162","3.5161"
"Ks 4h 2d","120","BB_FIRST","BB","TdQd","94.4728","0.856158","0.143842","5.25551","4.8716","5.20028761778"
"Ks 4h 2d","120","BB_FIRST","BB","TdQh","62.9088","1","0","3.56195","1.39758","3.56195"
"Ks 4h 2d","120","BB_FIRST","BB","TdQs","62.9088","1","0","3.59433","1.61769","3.59433"
"Ks 4h 2d","120","BB_FIRST","BB","TdKc","30.7962","1","0","44.1614","43.5011","44.1614"
"Ks 4h 2d","120","BB_FIRST","BB","TdKd","116.741","0.949816","0.050184","48.2244","47.7867","48.202434463200007"
"Ks 4h 2d","120","BB_FIRST","BB","TdKh","30.7962","1","0","44.8035","43.8451","44.8035"
"Ks 4h 2d","120","BB_FIRST","BB","TdAc","164.876","1","0","4.39355","3.3126","4.39355"
"Ks 4h 2d","120","BB_FIRST","BB","TdAd","101.967","0.862105","0.137895","7.68598","7.52707","7.66406710555"
"Ks 4h 2d","120","BB_FIRST","BB","TdAh","165.818","0.99981","0.00019","4.55935","3.4267","4.5591347965"
"Ks 4h 2d","120","BB_FIRST","BB","TdAs","164.876","0.999946","5.4E-05","4.58946","3.40647","4.58939611854"
"Ks 4h 2d","120","BB_FIRST","BB","ThTs","151.559","0.97749","0.02251","17.0344","16.9493","17.032484399"
"Ks 4h 2d","120","BB_FIRST","BB","ThJc","59.4598","1","0","3.30739","1.8842","3.30739"
"Ks 4h 2d","120","BB_FIRST","BB","ThJd","59.4598","1","0","3.34176","1.41186","3.34176"
"Ks 4h 2d","120","BB_FIRST","BB","ThJh","134.131","0.976658","0.023342","5.02892","4.87558","5.02534073772"
"Ks 4h 2d","120","BB_FIRST","BB","ThJs","59.4598","1","0","3.34202","1.50731","3.34202"
"Ks 4h 2d","120","BB_FIRST","BB","ThQc","62.9088","1","0","3.51247","2.19112","3.51247"
"Ks 4h 2d","120","BB_FIRST","BB","ThQd","62.9088","1","0","3.55667","1.40772","3.55667"
"Ks 4h 2d","120","BB_FIRST","BB","ThQh","94.4728","0.835037","0.164963","5.23581","4.83728","5.17006729561"
"Ks 4h 2d","120","BB_FIRST","BB","ThQs","62.9088","1","0","3.58802","1.60341","3.58802"
"Ks 4h 2d","120","BB_FIRST","BB","ThKc","30.7962","1","0","44.1474","43.473","44.1474"
"Ks 4h 2d","120","BB_FIRST","BB","ThKd","30.7962","1","0","44.8149","43.8857","44.8149"
"Ks 4h 2d","120","BB_FIRST","BB","ThKh","116.741","0.939252","0.060748","48.2912","47.836","48.2635475104"
"Ks 4h 2d","120","BB_FIRST","BB","ThAc","164.876","1","0","4.38647","3.28905","4.38647"
"Ks 4h 2d","120","BB_FIRST","BB","ThAd","165.609","0.999736","0.000264","4.54284","3.48483","4.54256068536"
"Ks 4h 2d","120","BB_FIRST","BB","ThAh","102.096","0.838599","0.161401","7.69234","7.35351","7.63765249917"
"Ks 4h 2d","120","BB_FIRST","BB","ThAs","164.876","0.999957","4.3E-05","4.58607","3.3706","4.58601773479"
"Ks 4h 2d","120","BB_FIRST","BB","TsJc","59.6794","1","0","3.30529","1.62626","3.30529"
"Ks 4h 2d","120","BB_FIRST","BB","TsJd","59.6794","1","0","3.3362","1.27271","3.3362"
"Ks 4h 2d","120","BB_FIRST","BB","TsJh","59.6794","1","0","3.3338","1.23401","3.3338"
"Ks 4h 2d","120","BB_FIRST","BB","TsJs","134.624","0.920029","0.079971","5.25793","4.91731","5.23069027798"
"Ks 4h 2d","120","BB_FIRST","BB","TsQc","63.1421","1","0","3.51861","1.91554","3.51861"
"Ks 4h 2d","120","BB_FIRST","BB","TsQd","63.1421","1","0","3.55991","1.28992","3.55991"
"Ks 4h 2d","120","BB_FIRST","BB","TsQh","63.1421","1","0","3.56001","1.26532","3.56001"
"Ks 4h 2d","120","BB_FIRST","BB","TsQs","94.8213","0.607676","0.392324","5.48893","4.92132","5.26624297436"
"Ks 4h 2d","120","BB_FIRST","BB","TsKc","30.9128","0.999997","3E-06","44.2672","43.5904","44.267197969600005"
"Ks 4h 2d","120","BB_FIRST","BB","TsKd","30.9128","1","0","44.9465","44.0223","44.9465"
"Ks 4h 2d","120","BB_FIRST","BB","TsKh","30.9128","1","0","44.8937","43.9595","44.8937"
"Ks 4h 2d","120","BB_FIRST","BB","TsAc","165.523","1","0","4.38884","3.12476","4.38884"
"Ks 4h 2d","120","BB_FIRST","BB","TsAd","166.255","0.999785","0.000215","4.5441","3.40059","4.54385414535"
"Ks 4h 2d","120","BB_FIRST","BB","TsAh","166.465","0.99986","0.00014","4.55491","3.32018","4.5547371377999992"
"Ks 4h 2d","120","BB_FIRST","BB","TsAs","101.914","0.801285","0.198715","7.65615","7.21975","7.5694307740000006"
"Ks 4h 2d","120","BB_FIRST","BB","JcJd","108.05","0.999825","0.000175","21.963","21.6289","21.9629415325"
"Ks 4h 2d","120","BB_FIRST","BB","JcJh","108.05","0.999827","0.000173","21.9486","21.611","21.9485415952"
"Ks 4h 2d","120","BB_FIRST","BB","JcJs","108.05","0.999766","0.000234","21.817","21.5019","21.816926266600003"
"Ks 4h 2d","120","BB_FIRST","BB","JcQc","22.0253","0.978628","0.021372","3.59054","3.58561","3.59043463604"
"Ks 4h 2d","120","BB_FIRST","BB","JcQd","105.466","1","0","3.56352","2.62972","3.56352"
"Ks 4h 2d","120","BB_FIRST","BB","JcQh","105.466","1","0","3.56133","2.62214","3.56133"
"Ks 4h 2d","120","BB_FIRST","BB","JcQs","105.466","0.999995","5E-06","3.61489","2.89236","3.61488638735"
"Ks 4h 2d","120","BB_FIRST","BB","JcKc","42.7005","0.869395","0.130605","47.2778","47.0461","47.2475388215"
"Ks 4h 2d","120","BB_FIRST","BB","JcKd","152.502","0.939499","0.060501","47.8582","47.5216","47.8378353634"
"Ks 4h 2d","120","BB_FIRST","BB","JcKh","152.502","0.937094","0.062906","47.8258","47.4706","47.8034557888"
"Ks 4h 2d","120","BB_FIRST","BB","JcAc","95.9667","1","0","5.2028","4.18542","5.2028"
"Ks 4h 2d","120","BB_FIRST","BB","JcAd","171.646","0.99992","8E-05","5.47421","4.31967","5.4741176368"
"Ks 4h 2d","120","BB_FIRST","BB","JcAh","171.866","0.999938","6.2E-05","5.46783","4.23928","5.4677538299"
"Ks 4h 2d","120","BB_FIRST","BB","JcAs","170.876","0.99974","0.00026","5.48273","4.11888","5.482375399"
"Ks 4h 2d","120","BB_FIRST","BB","JdJh","108.05","0.999527","0.000474","22.3453","22.1181","22.345214652500005"
"Ks 4h 2d","120","BB_FIRST","BB","JdJs","108.05","0.99392","0.00608","22.1992","21.9856","22.197901312"
"Ks 4h 2d","120","BB_FIRST","BB","JdQc","105.466","1","0","3.59191","2.9715","3.59191"
"Ks 4h 2d","120","BB_FIRST","BB","JdQd","22.0253","0.582689","0.417311","5.70372","5.75668","5.72582079056"
"Ks 4h 2d","120","BB_FIRST","BB","JdQh","105.466","1","0","3.61639","2.26425","3.61639"
"Ks 4h 2d","120","BB_FIRST","BB","JdQs","105.466","0.99998","2E-05","3.67225","2.58492","3.6722282534"
"Ks 4h 2d","120","BB_FIRST","BB","JdKc","152.502","0.988797","0.011203","47.7529","47.4728","47.7497620397"
"Ks 4h 2d","120","BB_FIRST","BB","JdKd","42.7005","0.647938","0.352062","52.2308","51.9486","52.1314481036"
"Ks 4h 2d","120","BB_FIRST","BB","JdKh","152.502","0.999878","0.000122","48.3675","47.9849","48.3674533228"
"Ks 4h 2d","120","BB_FIRST","BB","JdAc","170.876","0.999999","1E-06","5.22377","3.9137","5.2237686899299991"
"Ks 4h 2d","120","BB_FIRST","BB","JdAd","96.3993","0.999623","0.000377","10.2628","8.79693","10.26224736701"
"Ks 4h 2d","120","BB_FIRST","BB","JdAh","171.866","0.992881","0.007119","5.49048","4.12401","5.48075210007"
"Ks 4h 2d","120","BB_FIRST","BB","JdAs","170.876","0.988291","0.011709","5.51189","3.99676","5.49414934283"
"Ks 4h 2d","120","BB_FIRST","BB","JhJs","108.05","0.996932","0.003068","22.1859","21.9695","22.185236084800003"
"Ks 4h 2d","120","BB_FIRST","BB","JhQc","105.466","1","0","3.58719","2.95326","3.58719"
"Ks 4h 2d","120","BB_FIRST","BB","JhQd","105.466","1","0","3.61341","2.24064","3.61341"
"Ks 4h 2d","120","BB_FIRST","BB","JhQh","22.0253","0.635918","0.364082","5.82729","5.76319","5.8039523437999989"
"Ks 4h 2d","120","BB_FIRST","BB","JhQs","105.466","0.999984","1.6E-05","3.66644","2.56106","3.66642231392"
"Ks 4h 2d","120","BB_FIRST","BB","JhKc","152.502","0.988437","0.011563","47.7611","47.4777","47.7578230458"
"Ks 4h 2d","120","BB_FIRST","BB","JhKd","152.502","0.999868","0.000132","48.4065","48.031","48.406450434"
"Ks 4h 2d","120","BB_FIRST","BB","JhKh","42.7005","0.644023","0.355977","52.3253","52.1113","52.249120922"
"Ks 4h 2d","120","BB_FIRST","BB","JhAc","170.876","0.999963","3.7E-05","5.21082","3.82956","5.21076889338"
"Ks 4h 2d","120","BB_FIRST","BB","JhAd","171.646","0.993501","0.006499","5.47776","4.12125","5.4689440415099995"
"Ks 4h 2d","120","BB_FIRST","BB","JhAh","96.5227","0.999836","0.000164","10.3051","8.63343","10.304825846119998"
"Ks 4h 2d","120","BB_FIRST","BB","JhAs","170.876","0.975987","0.024013","5.5","3.87039","5.4608681750700008"
"Ks 4h 2d","120","BB_FIRST","BB","JsQc","105.466","0.999998","2E-06","3.62689","3.10964","3.6268889655"
"Ks 4h 2d","120","BB_FIRST","BB","JsQd","105.466","0.999999","1E-06","3.65841","2.46219","3.65840880378"
"Ks 4h 2d","120","BB_FIRST","BB","JsQh","105.466","1","0","3.65638","2.46394","3.65638"
"Ks 4h 2d","120","BB_FIRST","BB","JsQs","22.0253","0.710702","0.289299","6.61571","6.41817","6.55856849125"
"Ks 4h 2d","120","BB_FIRST","BB","JsKc","152.502","0.938289","0.061711","47.4492","47.2362","47.436055557"
"Ks 4h 2d","120","BB_FIRST","BB","JsKd","152.502","0.997332","0.002668","48.1159","47.9007","48.115325846400005"
"Ks 4h 2d","120","BB_FIRST","BB","JsKh","152.502","0.99965","0.00035","48.0777","47.87","48.077627305"
"Ks 4h 2d","120","BB_FIRST","BB","JsAc","170.876","0.999939","6.1E-05","5.21782","4.01479","5.21774661517"
"Ks 4h 2d","120","BB_FIRST","BB","JsAd","171.646","0.990907","0.009093","5.49506","4.27895","5.4840019117699992"
"Ks 4h 2d","120","BB_FIRST","BB","JsAh","171.866","0.992129","0.007871","5.48783","4.20802","5.47775661549"
"Ks 4h 2d","120","BB_FIRST","BB","JsAs","95.9667","0.99971","0.00029","10.4007","8.70915","10.4002094505"
"Ks 4h 2d","120","BB_FIRST","BB","QcKc","11.7858","0.834563","0.165437","56.2192","55.559","56.109978492600007"
"Ks 4h 2d","120","BB_FIRST","BB","QcKd","166.072","0.84733","0.15267","56.8241","56.0367","56.703887642"
"Ks 4h 2d","120","BB_FIRST","BB","QcKh","166.072","0.839119","0.160881","56.8219","56.0309","56.694643129"
"Ks 4h 2d","120","BB_FIRST","BB","QcAc","22.6723","1","0","7.87207","6.8826599999999996","7.87207"
"Ks 4h 2d","120","BB_FIRST","BB","QcAd","166.327","0.999936","6.4E-05","8.37474","7.00505","8.37465233984"
"Ks 4h 2d","120","BB_FIRST","BB","QcAh","166.541","0.999941","5.9E-05","8.39984","6.90633","8.39975188291"
"Ks 4h 2d","120","BB_FIRST","BB","QcAs","165.577","0.999808","0.000192","8.406","6.88881","8.4057086995200017"
"Ks 4h 2d","120","BB_FIRST","BB","QdKc","166.072","0.948169","0.051831","56.6785","56.2331","56.6554144726"
"Ks 4h 2d","120","BB_FIRST","BB","QdKd","11.7858","0.620791","0.379209","61.096","60.8849","61.015948980099992"
"Ks 4h 2d","120","BB_FIRST","BB","QdKh","166.072","0.982846","0.017154","57.4255","56.9658","57.417614306199994"
"Ks 4h 2d","120","BB_FIRST","BB","QdAc","165.577","0.999996","4E-06","7.89146","6.46095","7.89145427796"
"Ks 4h 2d","120","BB_FIRST","BB","QdAd","22.775","0.999112","0.000888","13.4075","11.2893","13.4056190384"
"Ks 4h 2d","120","BB_FIRST","BB","QdAh","166.541","0.999055","0.000945","8.42532","6.51637","8.4235160422499984"
"Ks 4h 2d","120","BB_FIRST","BB","QdAs","165.577","0.997624","0.002376","8.44908","6.46254","8.44435998096"
"Ks 4h 2d","120","BB_FIRST","BB","QhKc","166.072","0.950156","0.049844","56.6678","56.2312","56.6460381096"
"Ks 4h 2d","120","BB_FIRST","BB","QhKd","166.072","0.986824","0.013176","57.4116","56.9876","57.406013376"
"Ks 4h 2d","120","BB_FIRST","BB","QhKh","11.7858","0.592279","0.407721","61.2129","61.1234","61.176408970499992"
"Ks 4h 2d","120","BB_FIRST","BB","QhAc","165.577","0.999995","5E-06","7.89772","6.46284","7.8977128255999993"
"Ks 4h 2d","120","BB_FIRST","BB","QhAd","166.327","0.998925","0.001075","8.40648","6.59051","8.40452783225"
"Ks 4h 2d","120","BB_FIRST","BB","QhAh","22.8043","0.99942","0.00058","13.4806","11.1342","13.479239088"
"Ks 4h 2d","120","BB_FIRST","BB","QhAs","165.577","0.997387","0.002613","8.45455","6.44212","8.44929152041"
"Ks 4h 2d","120","BB_FIRST","BB","QsKc","166.072","0.918442","0.081558","56.1113","55.5539","56.0658395708"
"Ks 4h 2d","120","BB_FIRST","BB","QsKd","166.072","0.963678","0.036322","56.8665","56.3359","56.8472275468"
"Ks 4h 2d","120","BB_FIRST","BB","QsKh","166.072","0.951442","0.048558","56.8583","56.3001","56.831194924399995"
"Ks 4h 2d","120","BB_FIRST","BB","QsAc","165.577","0.999982","1.8E-05","7.95707","6.66888","7.95704681258"
"Ks 4h 2d","120","BB_FIRST","BB","QsAd","166.327","0.997046","0.002954","8.45499","6.8118","8.45013601674"
"Ks 4h 2d","120","BB_FIRST","BB","QsAh","166.541","0.997155","0.002845","8.47831","6.73533","8.4733512219"
"Ks 4h 2d","120","BB_FIRST","BB","QsAs","22.6723","0.999441","0.000559","13.5381","11.4767","13.5369476774"
"Ks 4h 2d","120","BB_FIRST","BB","KcAd","38.7338","0.808644","0.191356","84.2906","83.7449","84.1861770308"
"Ks 4h 2d","120","BB_FIRST","BB","KcAh","38.7849","0.770461","0.229539","84.3091","83.7864","84.1891199647"
